Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Date
haircare,Leave-In Conditioner,33.07714232019404,70,948,31187.23913249673,Non-binary,64,30,60,5,UPS,6.509306282,Supplier A,Chennai,21,485,20,54.44688446376696,Fail,5.3490164022295925,Air,Route D,59.9232163871632,21-08-19 6:58
nailcare,French Manicure Kit,44.71120728036518,36,432,19251.48953565788,Male,49,35,26,7,Delhivery,8.865146173792041,Supplier E,Ahmedabad,28,730,7,56.87735529147481,Pass,0.912762470579195,Sea,Route E,65.33819407004671,21-08-19 18:53
skincare,Clay Mask,21.28660155900753,33,206,4170.236122993198,Female,64,25,17,7,UPS,5.267319648383027,Supplier B,Delhi,16,721,11,81.62259277949718,Pending,3.9289187763473583,Rail,Route G,88.41312735243761,22-08-19 2:12
cosmetics,Eyeshadow Palette,35.49690398945452,53,257,9347.353381977246,Unknown,0,34,5,7,FedEx,5.304118207661934,Supplier B,Delhi,27,534,10,51.066296156588194,Fail,2.330150447445943,Road,Route C,56.8706080204017,22-08-19 20:45
healthcare,Herbal Tea,1.699976014,51,996,1662.4946301774155,Non-binary,67,32,76,7,FedEx,4.818240267434659,Supplier A,Bangalore,23,843,23,1.08506857,Fail,3.7374207584236934,Sea,Route F,5.820679293553817,23-08-19 3:28
skincare,Eye Cream,78.89789445,70,189,14409.920665055284,Non-binary,70,23,1,5,DHL,7.908254669956173,Supplier D,Mumbai,18,130,16,36.770468200973774,Fail,6.135336986393215,Sea,Route G,44.39992393845709,23-08-19 5:01
skincare,Brightening Toner,53.39532566866173,90,695,36731.57862810411,Non-binary,0,36,85,2,UPS,1.527862512673113,Supplier A,Ahmedabad,28,707,26,25.72478234895909,Fail,6.959234265298311,Air,Route H,27.78879192886659,23-08-19 5:18
bodycare,Coconut Body Butter,64.10297333215398,20,167,10260.323905216866,Unknown,43,27,31,9,DHL,3.7423530817260113,Supplier A,Chennai,18,497,17,31.299504195136088,Fail,9.926126627687086,Sea,Route G,34.53335060174571,23-08-19 9:33
haircare,Anti-Dandruff Shampoo,58.72331516,57,842,49605.03814187259,Female,45,28,49,6,Delhivery,7.191902606,Supplier D,Kolkata,22,809,20,13.61879013157575,Fail,7.352591191531381,Sea,Route B,20.42936351648413,23-08-19 12:41
healthcare,Herbal Tea,53.73389330356313,45,572,29983.129074942422,Non-binary,65,34,1,8,UPS,7.538038072,Supplier A,Ahmedabad,24,985,4,40.88104808382776,Fail,3.5617908079189355,Air,Route A,48.44146299329999,23-08-19 15:23
cosmetics,Liquid Foundation,80.58024992159218,23,573,47912.7517935439,Unknown,26,25,56,7,Blue Dart,7.651387774143805,Supplier C,Ahmedabad,18,727,14,37.27935719671312,Fail,9.803796717908842,Rail,Route E,44.35517322928797,23-08-19 15:59
bodycare,Body Scrub,41.21180726836353,88,625,25334.567205406445,Unknown,0,29,77,4,UPS,8.142494037,Supplier D,Chennai,24,368,14,16.08212450374601,Pending,2.2264355415622648,Road,Route J,24.095021474012164,23-08-19 16:06
skincare,Retinol Night Cream,15.06772804046932,100,621,8937.896639412615,Non-binary,38,31,93,5,Delhivery,6.956158687931795,Supplier C,Pune,24,267,10,38.24004572895152,Pending,3.870708437876846,Sea,Route H,45.49030445276998,23-08-19 16:36
babycare,Baby Bubble Bath,52.14641207360644,43,690,34328.84214180073,Female,54,40,45,9,Delhivery,2.2471619858722955,Supplier E,Kolkata,30,701,28,16.334068219046767,Pending,3.0812219310687405,Rail,Route J,18.482767135568377,23-08-19 21:40
grooming,Shaving Foam,71.30973926554054,39,500,35711.54230707099,Unknown,100,28,62,10,Blue Dart,4.248144423214151,Supplier A,Pune,17,795,13,72.59858810260742,Pending,3.358920022346976,Air,Route C,76.52711586951412,24-08-19 0:04
skincare,Vitamin C Serum,69.60758645192377,30,204,14527.515883792585,Non-binary,100,29,39,8,FedEx,6.955890744051079,Supplier D,Bangalore,19,861,18,13.876291968438174,Pending,2.5549786461908877,Air,Route E,20.83448213531817,24-08-19 2:48
nailcare,Nail Polish Red,55.457508363701926,83,538,30918.27657370427,Male,39,31,69,5,Blue Dart,9.929816245,Supplier B,Kolkata,23,336,22,19.058119844390795,Fail,5.522150815118517,Rail,Route B,29.43252490260561,24-08-19 7:34
bodycare,Body Wash,19.92277,7,380,7457.951858104374,Unknown,61,26,45,6,DHL,9.929816245,Supplier D,Kolkata,20,985,12,1.08506857,Fail,2.4871361536633954,Road,Route B,10.833082965360427,24-08-19 7:43
wellness,Relaxation Balm,89.75201954945715,44,234,20298.24520562046,Male,73,35,19,4,UPS,5.091609771398795,Supplier A,Kolkata,30,692,12,59.73823519,Pending,3.295216953920529,Air,Route B,65.08882381493547,24-08-19 22:38
cosmetics,BB Cream,54.08933862502823,1,377,19962.81605474504,Unknown,35,25,96,7,UPS,6.295531869006567,Supplier A,Pune,18,528,15,27.701250458370133,Fail,9.001491555664748,Air,Route B,33.83748220177659,25-08-19 0:08
healthcare,Zinc Tablets,47.45986658496698,77,742,36670.965396762986,Female,23,20,20,7,FedEx,8.549464778778503,Supplier A,Mumbai,11,447,11,17.43329266939988,Pending,3.841111221857992,Sea,Route F,25.94815259613421,25-08-19 12:59
wellness,Green Tea Pack,74.57701237173555,42,829,60610.13534464897,Female,8,24,29,2,Blue Dart,4.805706374466476,Supplier A,Kolkata,22,802,16,72.15636803187641,Fail,1.1391968690299903,Rail,Route I,78.17700310317903,25-08-19 13:34
healthcare,Antiseptic Cream,16.95210549703173,69,711,11611.443580165163,Female,56,27,68,7,Blue Dart,3.4550704023364505,Supplier B,Ahmedabad,18,373,18,49.17078333589467,Pending,2.8606159535599134,Rail,Route H,52.87950486347577,25-08-19 20:07
babycare,Baby Wipes,56.58739900067524,3,265,14427.224772105448,Male,64,26,54,7,FedEx,1.5141075212693824,Supplier E,Ahmedabad,19,557,16,1.08506857,Fail,1.6915647122143835,Air,Route J,2.585431998479349,26-08-19 1:31
skincare,Anti-Aging Cream,50.31453643,76,696,33858.72108892381,Female,41,35,13,9,UPS,4.3691892424655165,Supplier A,Hyderabad,26,536,23,63.232021805389415,Fail,6.170547281314489,Road,Route B,68.14247004584435,26-08-19 3:07
cosmetics,Highlighter Stick,99.17132864,16,488,49836.09342120039,Male,67,34,40,4,FedEx,7.756699586692886,Supplier A,Delhi,30,294,28,45.12366291581694,Pass,1.3307709143948658,Air,Route I,52.39050642770543,26-08-19 9:12
healthcare,Cough Syrup,21.59124293188472,69,554,12466.242685745205,Male,49,32,12,1,Blue Dart,3.815635577645324,Supplier B,Bangalore,29,880,5,50.290568440484186,Pending,2.299389826977591,Road,Route H,54.91040260598697,26-08-19 10:48
fragrance,Amber Mist,6.449844579334986,76,359,2232.9735499974104,Unknown,100,20,56,4,Delhivery,8.450843749,Supplier D,Delhi,16,206,13,31.653927165284625,Pass,1.4756361220757692,Sea,Route E,40.0613778177222,27-08-19 6:28
grooming,Hair Wax,55.918652255393845,39,385,21104.23521605303,Male,46,29,23,6,UPS,5.162148637785353,Supplier C,Ahmedabad,21,293,7,30.17075691557393,Pending,3.213693784424497,Air,Route E,35.75366449818785,27-08-19 19:17
bodycare,Coconut Body Butter,71.98404342280917,48,165,11582.957957121362,Female,56,24,72,3,DHL,6.246169845029514,Supplier D,Mumbai,20,769,18,16.811081389289797,Pending,3.6817597833899565,Rail,Route D,23.430741110698417,27-08-19 20:05
nailcare,Nail Hardener,22.139130491359303,5,36,794.4218137881,Non-binary,85,39,65,7,Blue Dart,4.343807914894681,Supplier B,Bangalore,30,269,1,49.33610328066691,Pending,3.917832593487767,Sea,Route J,53.23459625953348,27-08-19 20:35
fragrance,Musk Noir,63.12284765230911,73,861,56826.70196226406,Unknown,0,22,92,4,Delhivery,6.563517315898899,Supplier B,Ahmedabad,17,412,14,25.390501209551825,Pass,1.995361236451655,Rail,Route A,32.46230494174778,28-08-19 6:52
cosmetics,BB Cream,38.09588561467161,76,225,8872.28169183388,Non-binary,83,38,93,6,UPS,6.375995302092222,Supplier A,Ahmedabad,30,688,12,44.84531951788205,Pending,3.8955457834299523,Road,Route B,51.52655507395466,28-08-19 20:38
fragrance,Woody Eau de Parfum,95.41581931386844,1,8,793.4082488909365,Unknown,30,30,21,1,UPS,1.013486566,Supplier A,Pune,27,520,5,83.94826571804253,Pending,2.8043820284323075,Rail,Route C,85.96447493143289,29-08-19 1:42
wellness,Yoga Mat Cleaner,1.699976014,1,707,1144.4670973280297,Male,42,34,31,8,Blue Dart,5.289407954074555,Supplier D,Bangalore,26,628,7,65.64668224029447,Pass,1.0808236705419385,Road,Route G,70.65436389649808,29-08-19 3:17
healthcare,Cough Syrup,90.090053906577,80,380,35394.39050387837,Unknown,26,29,46,10,Delhivery,3.559602918153677,Supplier D,Kolkata,19,185,17,1.08506857,Fail,1.9341191714567192,Rail,Route B,4.598160537823135,29-08-19 3:27
healthcare,Cough Syrup,50.89761641388678,1,555,29140.03694989802,Unknown,59,16,46,6,FedEx,5.180366561309374,Supplier A,Chennai,9,747,8,68.15563910967838,Pending,2.910830550085856,Sea,Route I,72.69036235179506,29-08-19 4:05
fragrance,Vanilla Essence,71.93286768672598,41,546,38926.46265773252,Unknown,100,21,63,2,Blue Dart,1.013486566,Supplier D,Delhi,19,577,18,77.94639661696434,Fail,9.489737578051056,Air,Route G,80.18429083662731,29-08-19 8:07
healthcare,Multivitamin Tablets,79.08057214981201,45,63,4756.268017756245,Non-binary,60,29,66,6,UPS,5.956112242183963,Supplier A,Mumbai,23,119,13,63.17624781962834,Pass,1.5762766074570753,Rail,Route D,68.80807520693376,30-08-19 1:54
babycare,Baby Shampoo,40.71094798817512,48,649,26054.547545805777,Unknown,42,30,22,6,FedEx,5.9105507506532025,Supplier E,Delhi,23,529,22,60.78197112232739,Pass,0.6464072448247791,Rail,Route C,65.41822096765699,30-08-19 4:54
bodycare,Lavender Lotion,21.18252933196933,1,76,1607.3540841154502,Unknown,73,27,78,1,Delhivery,7.2556602776863235,Supplier E,Kolkata,26,555,8,1.7183799942376297,Pass,1.4902155622142477,Air,Route E,8.919572072534407,30-08-19 8:53
bodycare,Coconut Body Butter,64.27610301,35,383,25328.91709862396,Female,43,20,96,2,Blue Dart,5.616422544069087,Supplier E,Bangalore,19,104,16,43.18283717848603,Pass,1.3125884058234976,Sea,Route I,48.87546204055691,30-08-19 13:29
bodycare,Lavender Lotion,96.43946839245504,63,996,91889.67120893014,Non-binary,50,33,40,9,UPS,4.393241833677003,Supplier E,Delhi,23,536,22,33.52579949644968,Pass,1.948513863991543,Road,Route H,38.33380709829835,30-08-19 13:37
wellness,Protein Shake,65.09372875510931,57,706,44970.513007113965,Male,80,21,5,6,FedEx,4.113569238166301,Supplier E,Ahmedabad,16,642,13,1.08506857,Pass,0.6650334701342988,Rail,Route E,5.20875447796382,30-08-19 16:23
wellness,Aromatherapy Candle,99.17132864,83,721,72112.21653913472,Female,100,34,7,1,Blue Dart,7.095125020045576,Supplier D,Chennai,30,753,11,8.447258658777798,Fail,4.961045715409483,Air,Route E,15.673657978083414,31-08-19 7:20
cosmetics,Blush Palette,76.05430595440706,1,8,624.8660875788097,Unknown,47,19,45,4,FedEx,9.631804158874171,Supplier D,Delhi,14,659,13,98.08510480207144,Pending,2.774658624093438,Sea,Route J,107.89975392610576,31-08-19 12:11
fragrance,Floral Perfume,93.47898023271756,1,187,18087.60029649869,Unknown,36,21,21,3,Blue Dart,6.763441619873952,Supplier D,Kolkata,16,985,7,6.584173212871427,Pending,2.192492186273792,Rail,Route J,13.34371117150672,31-08-19 12:48
grooming,Beard Shampoo,33.12247306868268,55,393,13486.026079249656,Male,99,28,50,1,Delhivery,6.384899115974347,Supplier D,Delhi,25,197,15,54.24563648952366,Pending,3.6266500272671136,Rail,Route J,59.60436437117404,31-08-19 16:55
grooming,Deodorant Spray,34.46227105614997,100,8,264.1050675351356,Male,29,35,1,6,FedEx,5.911271264327398,Supplier C,Ahmedabad,29,799,1,5.213191249565433,Fail,8.842426486762916,Rail,Route A,10.921279333568169,31-08-19 17:16
cosmetics,Setting Spray,13.22462069660417,23,230,3123.79276397933,Female,10,30,59,5,FedEx,3.141433270429672,Supplier B,Pune,25,460,24,53.144474549919096,Pass,0.7215337386076253,Rail,Route D,56.43759891309791,31-08-19 21:14
haircare,Heat Protectant,55.09401341505347,15,503,28005.686503024943,Non-binary,72,19,47,6,FedEx,6.289709097480282,Supplier E,Mumbai,11,869,9,4.051372935405261,Pending,2.60745091035281,Sea,Route C,10.23653765959346,01-09-19 3:22
cosmetics,Liquid Foundation,58.829881485029325,94,104,6173.584313481385,Female,78,19,72,6,UPS,5.331335381338349,Supplier B,Chennai,11,502,2,65.20980163,Pending,2.758197545938434,Air,Route I,71.33223595159495,01-09-19 4:13
skincare,Anti-Aging Cream,8.761482459869804,57,599,5081.770909831282,Non-binary,53,32,36,3,Blue Dart,4.481316249454005,Supplier B,Delhi,29,985,27,32.05915553046383,Pass,0.7211516600913883,Rail,Route J,36.40433201656739,01-09-19 6:41
healthcare,Digestive Enzyme,34.32410036732413,3,796,26863.78787536101,Male,69,24,15,1,UPS,4.59533022,Supplier E,Chennai,24,680,16,94.0170815308024,Pass,0.7856175880293045,Road,Route A,98.8400075456634,01-09-19 8:41
cosmetics,Highlighter Stick,71.72393611945981,67,378,26094.82198356116,Male,15,24,34,6,FedEx,1.6933907942476596,Supplier A,Bangalore,16,821,9,78.72551858960912,Pending,2.2079002258137805,Rail,Route D,79.07357725217504,01-09-19 12:11
skincare,Face Scrub,58.08209867612816,100,204,11853.805730434722,Unknown,58,36,53,7,DHL,2.766502520118073,Supplier C,Kolkata,28,463,11,31.7066109207086,Pass,1.3141546212114363,Rail,Route I,35.01186066928595,01-09-19 13:42
healthcare,Zinc Tablets,34.52937086288765,68,407,14575.620289472005,Male,46,30,77,10,UPS,8.568581396129797,Supplier C,Kolkata,18,312,18,90.1529389391614,Pending,3.9803225514448495,Air,Route A,98.80498191341042,01-09-19 17:32
haircare,Dry Shampoo,1.699976014,32,56,97.78522363570843,Female,42,39,64,7,Blue Dart,2.6931104015098355,Supplier B,Hyderabad,31,281,30,1.08506857,Pass,1.8494286840667686,Road,Route F,3.7916815953006,01-09-19 21:03
wellness,Protein Shake,66.01856149691571,67,996,67523.08491511788,Non-binary,53,29,13,6,UPS,5.672054605453061,Supplier D,Pune,22,985,19,3.8877452338748384,Pending,3.8592561892135544,Air,Route B,9.412731105344069,02-09-19 21:07
fragrance,Musk Noir,5.791294757772349,63,463,2621.0100198062937,Male,29,27,1,7,Blue Dart,7.034258907017485,Supplier B,Delhi,19,768,16,52.91890535601247,Pending,3.569958155405337,Sea,Route C,60.15328995257174,03-09-19 5:34
healthcare,Multivitamin Tablets,59.54542532650026,38,646,40343.29768581672,Non-binary,97,26,36,1,Delhivery,3.719462682153985,Supplier C,Chennai,25,874,14,38.779749511919945,Pass,0.620497033472602,Rail,Route D,42.12481535630466,03-09-19 8:46
cosmetics,BB Cream,1.699976014,73,496,827.3489703599598,Unknown,77,26,1,1,DHL,9.260228267531067,Supplier C,Pune,25,537,22,21.220931557195147,Pass,1.566859096673927,Air,Route A,30.56355113769153,04-09-19 2:43
cosmetics,Setting Spray,15.91019592198257,68,482,7775.945823965745,Unknown,75,29,58,6,UPS,1.6696289984903427,Supplier C,Pune,22,456,1,77.93976142277725,Pass,1.1229865917286665,Sea,Route D,78.55793490946152,04-09-19 7:03
skincare,Hyaluronic Acid Serum,76.19891024745273,82,287,22081.30735966263,Female,100,30,96,5,Delhivery,8.27792753,Supplier A,Ahmedabad,25,517,7,59.382767095628296,Fail,1.2617464290779417,Road,Route G,68.3156587342478,04-09-19 8:19
fragrance,Rose Oud,18.14592157910519,47,977,18003.04357843164,Male,37,25,36,5,UPS,5.690617416270242,Supplier C,Hyderabad,21,805,19,81.05376928211074,Pass,1.9355286337949393,Road,Route G,88.18240312533038,04-09-19 11:46
haircare,Hair Mousse,32.15081451607739,44,865,27814.939625288745,Male,38,35,63,5,Blue Dart,6.0848409688336575,Supplier B,Ahmedabad,30,651,4,59.18029862956877,Fail,2.6453612177192922,Rail,Route G,65.32652675007407,04-09-19 12:20
wellness,Sleep Spray,39.16110924659568,20,545,20624.8102314194,Female,44,26,96,4,Delhivery,3.8728741,Supplier B,Delhi,20,805,17,49.90212508719488,Pending,3.6174951231926427,Air,Route B,53.90328165229531,04-09-19 18:19
cosmetics,Eyeshadow Palette,66.62866027235609,86,565,38293.67565992242,Unknown,59,31,66,7,UPS,2.526279485246081,Supplier E,Hyderabad,22,367,21,55.03202660968455,Fail,3.117242571151894,Air,Route D,58.61471996564103,05-09-19 2:45
nailcare,Nail Strengthener,35.187583701446194,6,354,12595.87844119521,Non-binary,51,24,29,5,UPS,8.227148105301369,Supplier D,Pune,19,985,17,69.82511034740246,Fail,9.48024616114926,Road,Route I,79.16575671471361,05-09-19 7:25
grooming,Body Mist for Men,49.02648822237664,100,390,18725.572489031107,Male,0,21,62,3,Blue Dart,4.417502745764347,Supplier E,Ahmedabad,17,603,6,32.52026498320036,Pass,1.4545916375306416,Rail,Route E,37.25035228069076,05-09-19 14:27
babycare,Gentle Moisturizer,39.21237036723412,40,821,31915.804787929825,Male,32,42,13,10,Blue Dart,6.089080510030447,Supplier C,Mumbai,32,679,30,88.45593762834378,Fail,1.3876558955165572,Rail,Route A,93.46836340777284,05-09-19 16:26
wellness,Essential Oil Set,37.70652893662668,44,8,302.6309065689698,Non-binary,100,21,35,3,Delhivery,4.634716995533831,Supplier C,Delhi,17,144,16,64.40841561138856,Pending,3.367359873817234,Rail,Route F,68.9524718380716,06-09-19 12:09
fragrance,Woody Eau de Parfum,26.667942488476346,75,555,14895.558064150691,Non-binary,50,16,27,3,DHL,6.179814600733814,Supplier B,Mumbai,12,718,10,42.82593928,Pass,1.307381439859148,Air,Route A,48.63555664253798,06-09-19 15:17
healthcare,Zinc Tablets,9.273131677401132,20,996,8997.95348211848,Female,0,33,25,10,Delhivery,2.947338389583512,Supplier E,Kolkata,23,700,20,13.047437795055004,Fail,1.1829805568908602,Sea,Route A,15.848534675425972,07-09-19 3:12
grooming,Beard Shampoo,32.80148043231383,100,8,274.6704505816934,Unknown,91,27,50,3,DHL,3.624518614110977,Supplier C,Hyderabad,24,588,21,47.64119189391442,Fail,1.3631952866520995,Air,Route I,50.64494675555488,07-09-19 5:38
healthcare,Zinc Tablets,59.18189900453454,100,8,483.63437157456747,Male,92,22,70,2,Blue Dart,4.138993725478083,Supplier C,Ahmedabad,19,199,13,89.46047506360983,Pending,3.2434852732819164,Rail,Route H,93.96713181225098,07-09-19 6:33
grooming,Face Wash for Men,95.54812943,75,741,67562.95971886205,Unknown,45,29,36,10,UPS,5.887594079070628,Supplier E,Bangalore,17,494,14,44.12210003692776,Pending,3.6223206086353636,Rail,Route D,49.274134903759865,07-09-19 15:02
grooming,Face Wash for Men,34.12881871451695,44,996,33870.60400695148,Unknown,70,32,82,6,UPS,5.396093253458794,Supplier D,Delhi,26,732,25,68.45638650738503,Fail,1.1400362306535303,Air,Route C,74.57580595926515,07-09-19 20:06
bodycare,Body Wash,33.35437429520331,34,311,9911.499133571113,Female,100,23,1,8,UPS,3.4551845641429817,Supplier A,Bangalore,15,690,12,97.55820539,Pass,1.3855981285903303,Air,Route E,99.33539988470024,08-09-19 8:25
wellness,Sleep Spray,21.41659214860964,27,146,2977.613275455768,Non-binary,15,36,47,5,Delhivery,3.511806234334484,Supplier D,Mumbai,30,985,1,25.61442544050626,Pending,3.2731002859746012,Sea,Route B,29.241131569780947,08-09-19 13:50
healthcare,Multivitamin Tablets,99.17132864,17,319,31033.50151348488,Non-binary,57,17,23,4,Delhivery,6.282078883091618,Supplier C,Kolkata,9,590,3,1.08506857,Fail,5.840128914101883,Air,Route I,7.501991368178406,09-09-19 1:18
healthcare,Cough Syrup,43.04093262312438,67,689,30394.87501319645,Female,0,42,50,9,DHL,3.911345053675952,Supplier D,Chennai,31,863,29,37.04949364379968,Pending,2.1891774156624786,Rail,Route I,41.57237883659205,09-09-19 2:07
grooming,Beard Shampoo,43.62669238635937,47,265,11155.564648915615,Female,86,33,51,4,DHL,4.274541363580407,Supplier D,Bangalore,29,889,26,44.74046616637602,Pass,1.8317833429061643,Air,Route D,48.35237763699266,09-09-19 4:53
grooming,Face Wash for Men,50.918836025863854,20,871,44202.91128359918,Non-binary,0,15,62,3,UPS,5.1671032870890885,Supplier E,Mumbai,12,983,11,47.179529149922494,Fail,8.360383750992707,Sea,Route H,53.3287450945389,09-09-19 6:19
grooming,Trimmer Set,56.14197202068468,28,231,12338.459750063806,Male,11,25,33,1,UPS,5.440398943603034,Supplier C,Ahmedabad,22,350,17,1.08506857,Pending,3.7942259813802983,Rail,Route B,6.491914480107477,09-09-19 12:46
bodycare,Foot Balm,46.195305311996194,91,983,46907.8252769676,Non-binary,82,31,56,5,UPS,7.598363024,Supplier A,Mumbai,24,985,22,27.733886310448025,Pending,2.329311745099546,Rail,Route H,35.79512853031684,10-09-19 1:52
skincare,Face Scrub,76.53724382,60,470,37016.887617387256,Female,64,25,87,4,FedEx,9.929816245,Supplier B,Delhi,22,682,21,16.119407983076282,Pass,1.4127857184752421,Rail,Route D,26.05485799495019,10-09-19 3:42
bodycare,Foot Balm,59.90656868712157,72,140,8045.331382987142,Unknown,37,32,33,4,Blue Dart,4.333136016178567,Supplier B,Kolkata,27,495,25,35.52156188878079,Pass,1.447557770257688,Air,Route H,39.6893878169909,10-09-19 6:46
